어장명,정점,정점2,위도,경도,어장종류,년도,월,일,기상,수심(m),수온(저),수온(차이),염분(저),Ph(저),DO(저),COD(저),NH4-N(저),NO3-N(저),NO2-N(저),DIN(저),TN(저),DIP(저),TP(저),SIO2-SI(저),CHL-A(저),SS(저),투명도
기장,5,11,35.2369444444445,129.275555555556,해조류,2013,8,5,-,47,11.65,8.13,34.08,7.86,6.05,0.24,0.008,0.192,0.003,0.203,0.256,0.031,0.038,0.548,0.44,8,5.5
기장,5,11,35.2369444444445,129.275555555556,해조류,2013,6,8,-,48,12.2,6.7,34.3,7.85,5.98,0.68,0.013,0.167,0.002,0.182,0.26,0.03,0.039,0.563,0.24,6.3,7
기장,5,11,35.2369444444445,129.275555555556,해조류,2013,4,1,-,45,12.08,1.42,34.03,8.04,8.19,0.62,0.02,0.06,0.009,0.089,0.203,0.015,0.03,0.339,0.6,14.15,6
기장,5,11,35.2369444444445,129.275555555556,해조류,2013,1,31,-,45,11.81,0.05,34.03,7.99,8.15,0.56,0.02,0.092,0.006,0.118,0.134,0.018,0.025,0.296,0.69,10.05,6
기장,4,12,35.2527777777778,129.273333333333,해조류,2011,12,7,-,33,17.33,0.55,33.99,8.17,7.48,0.56,0.016,0.059,0.01,0.085,0.224,0.012,0.019,0.261,0.31,2.9,13
기장,4,12,35.2527777777778,129.273333333333,해조류,2011,10,10,-,32,16.52,4.26,33.54,7.64,6.59,0.7,0.002,0.05,0.018,0.07,0.387,0.012,0.024,0.329,2.23,22.9,5.5
기장,4,12,35.2527777777778,129.273333333333,해조류,2011,8,10,-,35,7.67,6.8,34.04,7.64,7.68,0.91,0.019,0.172,0.005,0.196,0.287,0.029,0.042,0.552,0.89,15.4,2.8
기장,4,12,35.2527777777778,129.273333333333,해조류,2011,6,7,-,33,9.45,4.75,34.38,7.44,7,1.08,0.034,0.163,0.005,0.203,0.283,0.034,0.044,0.527,0.25,8.7,3.1
기장,4,12,35.2527777777778,129.273333333333,해조류,2011,4,6,-,33,12.05,0.44,34.54,8.21,8.4,2.45,0.017,0.035,0.004,0.056,0.23,0.006,0.042,0.076,9.27,20.3,2.3
기장,4,12,35.2527777777778,129.273333333333,해조류,2011,2,8,-,31,11.49,0.21,34.4,7.98,8.93,0.52,0.004,0.119,0.007,0.13,0.246,0.019,0.029,0.364,0.49,6.5,5.5
기장,9,13,35.1847222222222,129.270833333333,해조류,2013,12,5,-,72,14.01,0.3,34.17,7.84,6.39,2.77,0.007,0.161,0.006,0.175,0.51,0.03,0.044,0.562,0.55,15.4,7
기장,9,13,35.1847222222222,129.270833333333,해조류,2013,10,2,-,72,8.47,14.84,34.21,7.82,4.48,2,0.019,0.234,0.003,0.256,0.346,0.043,0.048,0.717,0.33,15.6,9
기장,9,13,35.1847222222222,129.270833333333,해조류,2013,8,5,-,76,10.08,11.12,34.15,7.92,6.2,0.03,0.006,0.208,0.001,0.215,0.263,0.033,0.038,0.587,0.16,6.7,6.5
기장,9,13,35.1847222222222,129.270833333333,해조류,2013,6,8,-,71,10.66,9.38,34.26,7.9,5.84,1.17,0.015,0.167,0.009,0.191,0.204,0.029,0.04,0.612,0.26,6.7,11
기장,9,13,35.1847222222222,129.270833333333,해조류,2013,4,1,-,77,12.72,1.69,34.09,8.04,8.2,1.12,0.018,0.082,0.009,0.109,0.193,0.016,0.02,0.416,0.31,3.2,10
기장,9,13,35.1847222222222,129.270833333333,해조류,2013,1,31,-,77,11.93,1.16,34.01,7.99,8.49,1.03,0.019,0.093,0.006,0.119,0.18,0.021,0.032,0.314,0.83,12.55,13
기장,8,14,35.2066666666667,129.268611111111,해조류,2011,12,7,-,60,14.37,1.61,34.42,8.11,4.4,0.61,0.011,0.197,0.009,0.218,0.293,0.033,0.043,0.7,0.21,8.6,6.3
기장,8,14,35.2066666666667,129.268611111111,해조류,2011,10,10,-,67,11.24,10.09,33.98,7.85,6.1,0.94,0.005,0.05,0.014,0.069,0.365,0.009,0.018,0.31,2.21,2.05,12
기장,8,14,35.2066666666667,129.268611111111,해조류,2011,8,10,-,58,6.87,12.58,34.08,7.44,7.74,0.79,0.006,0.184,0.003,0.194,0.286,0.03,0.036,0.561,0.1,6.5,2.5
기장,8,14,35.2066666666667,129.268611111111,해조류,2011,6,7,-,61,10.98,6.84,34.16,7.64,7.13,1.28,0.026,0.096,0.005,0.128,0.227,0.02,0.031,0.367,4.48,6.1,5
기장,8,14,35.2066666666667,129.268611111111,해조류,2011,4,6,-,61,11.74,1.07,34.5,8.2,8.54,2.74,0.012,0.046,0.004,0.062,0.211,0.01,0.035,0.129,5.53,18.35,4.5
기장,8,14,35.2066666666667,129.268611111111,해조류,2011,2,8,-,58,11.42,0.26,34.37,7.95,8.65,0.65,0,0.132,0.006,0.138,0.227,0.022,0.035,0.385,0.21,9.3,6.5
기장,10,15,35.2733333333333,129.265277777778,해조류,2012,12,14,-,75,15.01,0.97,34.04,8.02,7.74,0.95,0.005,0.115,0.007,0.128,0.255,0.016,0.026,0.376,0.01,9.5,14
기장,10,15,35.2733333333333,129.265277777778,해조류,2012,10,13,-,78,13.22,7.56,34.54,7.86,4.79,0.58,0.004,0.235,0.006,0.244,0.329,0.036,0.046,0.75,0.03,4.6,9
기장,10,15,35.2733333333333,129.265277777778,해조류,2012,8,10,-,78,14.23,12.79,34.24,7.42,5.68,1.21,0.007,0.249,0.003,0.259,0.322,0.039,0.041,0.716,1.32,3.65,6.3
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2022,12,8,맑음,30,15.89,1.18,35.27,7.9,7.04,0.91,0.007,0.112,0.009,0.128,0.218,0.021,0.029,0.466,1.51,29.1,7.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2022,10,20,맑음,31,20.26,1.12,34.26,7.89,7.24,1.12,0.007,0.032,0.003,0.043,0.168,0.007,0.013,0.225,2.43,8.7,8
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2022,8,6,맑음,32,11.4,5.7,34.21,7.69,5.3,0.74,0.005,0.199,0.006,0.21,0.273,0.04,0.677,0.035,0.4,11.6,4
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2022,5,30,맑음,35,13.57,2.2,34.43,7.89,5.77,0.62,0.016,0.151,0.006,0.172,0.298,0.03,0.04,0.577,0.67,13.9,3
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2022,4,4,맑음,31,12.19,1.01,34.59,7.54,8.05,0.75,0.039,0.063,0.008,0.109,0.259,0.021,0.041,0.326,0.34,23.5,4
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2022,2,7,맑음,31,11.81,0.36,34.24,8.05,8.12,0.63,0.01,0.098,0.009,0.117,0.198,0.019,0.022,0.38,0.16,11.4,8
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2021,12,6,맑음,31,14.06,1.08,34.06,7.81,6.3,1.92,0.012,0.174,0.008,0.194,0.411,0.031,0.066,0.601,0.52,51.9,3
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2021,10,25,맑음,31,15.27,6.33,33.83,7.66,5.09,0.62,0.009,0.169,0.005,0.183,0.276,0.031,0.045,0.627,0.2,19.9,4.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2021,8,3,맑음,30,14.38,10.47,33.97,7.91,4.95,0.54,0.012,0.161,0.007,0.18,0.208,0.03,0.031,0.628,0.6,6.2,5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2021,6,7,맑음,33,10.66,4.39,34.37,8.03,6.42,0.65,0.014,0.134,0.004,0.152,0.346,0.025,0.042,0.467,0.19,8.9,2.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2021,4,8,맑음,31,14.21,0.68,34.47,8.25,8.21,0.88,0.029,0.025,0.006,0.06,0.201,0.014,0.034,0.194,0.39,27.1,5.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2021,2,6,맑음,32,12.76,0.08,34.38,7.72,7.85,0.34,0.008,0.083,0.006,0.097,0.199,0.013,0.021,0.303,0.18,10.3,4.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2020,12,11,맑음,33,12.05,3.01,34.26,7.61,5.47,0.62,0.019,0.209,0.007,0.235,0.383,0.04,0.055,0.748,0.26,20.5,7.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2020,10,13,맑음,31,20.23,0.13,34.06,8.19,6.65,0.72,0.014,0.027,0.005,0.046,0.169,0.008,0.011,0.137,0.2,12.7,6
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2020,8,3,맑음,30,12.37,5.29,34.14,7.63,5.65,0.81,0.008,0.191,0.004,0.203,0.282,0.038,0.038,0.668,0.21,12,3
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2020,6,1,맑음,31,13.99,3.47,34.32,8.02,5.5,0.21,0.059,0.147,0.007,0.213,0.337,0.03,0.044,0.616,0.41,17.8,3
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2020,4,6,맑음,33,13.98,0.01,34.34,8.19,8.5,0.7,0.03,0.015,0.002,0.047,0.193,0.009,0.022,0.107,0.8,8.3,4.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2020,2,3,맑음,34,13.62,0.13,34.23,8.12,7.84,0.3,0.008,0.097,0.009,0.115,0.204,0.015,0.022,0.339,0.35,7.5,4
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2020,2,3,맑음,34,13.62,0.13,34.23,8.12,7.84,0.3,0.008,0.097,0.009,0.115,0.204,0.015,0.022,0.339,0.35,7.5,4
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2019,12,4,맑음,34,15.53,0.02,34.4,8.3,5.5,0.56,0.008,0.109,0.003,0.12,0.269,0.023,0.034,0.386,0.3,8.5,5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2019,10,28,맑음,33,16.68,3.53,33.68,8.09,5.58,0.49,0.013,0.103,0.008,0.124,0.253,0.023,0.028,0.395,0.63,22.3,5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2019,8,10,맑음,35,12.59,12.95,34.23,7.87,5.58,0.73,0.015,0.189,0.005,0.208,0.336,0.033,0.046,0.649,1.11,28.1,6
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2019,6,14,흐림,34,14.38,5.72,34.45,7.83,5.66,0.28,0.008,0.167,0.004,0.179,0.282,0.027,0.035,0.537,0.4,21.2,15.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2019,4,13,맑음,34,12.61,1.17,34.23,8.05,7.64,0.6,0.027,0.055,0.007,0.09,0.217,0.018,0.024,0.267,1.23,16.1,3
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2019,2,13,맑음,33,12.13,1.44,34.23,8.03,7.92,0.48,0.008,0.103,0.007,0.117,0.174,0.019,0.02,0.357,0.43,9.8,8
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2018,12,1,흐림,35,14.36,1.42,34.19,7.98,5.74,0.61,0.013,0.163,0.007,0.184,0.26,0.022,0.035,0.556,0.44,10.6,4
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2018,10,2,맑음,33,21.69,0.96,33.32,8.18,6.43,0.75,0.015,0.039,0.004,0.058,0.151,0.009,0.013,0.235,0.48,6,7.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2018,6,1,맑음,34,12.47,3.26,34.41,7.72,6.29,0.58,0.014,0.135,0.005,0.154,0.326,0.025,0.04,0.48,0.58,19.7,4
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2018,4,9,맑음,32,12.15,0.66,34.39,7.89,7.89,0.69,0.022,0.058,0.011,0.092,0.173,0.011,0.019,0.24,0.3,15.1,2.5
기장,2,16,35.2511111111111,129.263611111111,미역/다시마,2018,2,8,맑음,34,10.9,0.56,34.34,7.78,8.67,0.34,0.01,0.104,0.004,0.118,0.22,0.019,0.025,0.352,0.42,20.6,2
기장,2,16,35.2511111111111,129.263611111111,해조류,2017,10,11,맑음,35,14.81,7.44,34.06,7.93,5.17,0.44,0.005,0.175,0.001,0.181,0.282,0.027,0.033,0.568,0.24,3.9,7.5
기장,3,16,35.2511111111111,129.263611111111,해조류,2017,6,1,맑음,33,13.36,1.97,34.47,7.93,6.22,0.7,0.011,0.142,0.004,0.157,0.292,0.025,0.043,0.505,0.15,12.6,3
기장,3,16,35.2511111111111,129.263611111111,해조류,2017,4,3,맑음,34,13.06,0.2,34.75,7.93,8.1,0.33,0.021,0.031,0.005,0.057,0.118,0.011,0.02,0.157,1,17.6,2.5
기장,3,16,35.2511111111111,129.263611111111,해조류,2017,2,1,맑음,32,12.58,0.74,34.09,8.12,8.06,0.86,0.012,0.099,0.008,0.119,0.221,0.017,0.024,0.346,0.36,12.1,2
기장,2,16,35.2511111111111,129.263611111111,미역,2016,12,1,맑음,34,15.71,1.71,34.06,8.02,5.97,2.39,0.013,0.103,0.006,0.122,0.181,0.017,0.028,0.38,0.55,8.1,5
기장,2,16,35.2511111111111,129.263611111111,미역,2016,10,12,맑음,32,14.7,6.93,35.23,7.99,5.07,0.25,0.006,0.152,0.001,0.159,0.25,0.024,0.032,0.486,0.15,10.1,5.5
기장,2,16,35.2511111111111,129.263611111111,미역,2016,8,1,맑음,31,10.82,10.4,34.22,7.83,6.42,0.33,0.008,0.224,0.007,0.239,0.279,0.038,0.04,0.653,0.36,6.8,6
기장,2,16,35.2511111111111,129.263611111111,미역,2016,6,2,맑음,33,14.35,4.19,34.43,7.99,6.25,1.01,0.01,0.131,0.006,0.147,0.214,0.025,0.031,0.496,0.48,19.8,3
기장,2,16,35.2511111111111,129.263611111111,미역,2016,4,2,맑음,33,12.17,1.49,36.94,7.88,8.06,0.68,0.021,0.073,0.011,0.105,0.165,0.017,0.027,0.27,0.88,7,13
기장,2,16,35.2511111111111,129.263611111111,미역,2016,1,31,구름,34,12.91,0.23,34.71,8.05,7.91,0.81,0.007,0.11,0.007,0.124,0.181,0.019,0.03,0.372,0.49,6.05,2
기장,3,16,35.2511111111111,129.263611111111,해조류,2015,12,1,맑음,33,16.43,0.35,34.05,8.03,7.22,1.15,0.006,0.096,0.014,0.115,0.192,0.011,0.023,0.365,0.63,7.7,4
기장,2,16,35.2511111111111,129.263611111111,해조류,2015,10,2,맑음,32,10.96,10.92,34.1,7.83,6.23,0.71,0.012,0.181,0.003,0.196,0.414,0.034,0.055,0.64,0.47,27.1,2.5
기장,2,16,35.2511111111111,129.263611111111,해조류,2015,8,5,맑음,31,12.14,6.22,34.22,7.87,6.55,0.75,0.008,0.129,0.005,0.142,0.188,0.024,0.032,0.534,3.33,6.1,4
기장,2,16,35.2511111111111,129.263611111111,해조류,2015,6,1,맑음,32,10.27,7.17,34.83,7.88,6.83,0.72,0.026,0.164,0.006,0.196,0.272,0.031,0.038,0.585,1.09,7.3,4
기장,2,16,35.2511111111111,129.263611111111,해조류,2015,4,6,비,31,11.48,1.78,34.4,8.04,8.19,0.47,0.024,0.075,0.009,0.108,0.185,0.02,0.024,0.367,1.04,8.5,3
기장,2,16,35.2511111111111,129.263611111111,해조류,2015,2,2,맑음,33,12.2,0.06,34.46,8.06,7.84,0.72,0.015,0.099,0.006,0.121,0.165,0.016,0.03,0.321,1.23,14.8,8
기장,3,16,35.2511111111111,129.263611111111,해조류,2014,12,6,맑음,31,14.54,0.04,34.16,7.88,6.42,0.77,0.008,0.166,0.006,0.18,0.314,0.029,0.054,0.591,0.75,24.7,3
기장,3,16,35.2511111111111,129.263611111111,해조류,2014,10,16,맑음,33,21.21,0.25,34.55,8.04,6.57,0.64,0.032,0.024,0.002,0.037,0.081,0.012,0.015,0.302,0.45,7.2,4.5
기장,3,16,35.2511111111111,129.263611111111,해조류,2014,8,31,맑음,35,11.65,10.44,34.25,8.01,6.58,1.53,0.007,0.165,0.006,0.178,0.332,0.028,0.034,0.757,0.73,74.2,5
기장,3,16,35.2511111111111,129.263611111111,해조류,2014,6,7,맑음(바람),32,16.02,3.1,34.14,7.82,6.88,0.45,0.013,0.014,0.002,0.029,0.104,0.005,0.014,0.267,1.39,4.5,10
기장,3,16,35.2511111111111,129.263611111111,해조류,2014,4,2,맑음,34,12.44,1.19,34.36,7.97,8.34,1.37,0.041,0.041,0.003,0.053,0.222,0.019,0.041,0.241,1.35,31.4,4
기장,3,16,35.2511111111111,129.263611111111,해조류,2014,2,22,맑음,31,11.6,0.51,34.49,8.18,8.48,0.52,0.012,0.059,0.005,0.076,0.107,0.015,0.017,0.261,0.81,3.2,9
기장,4,16,35.2511111111111,129.263611111111,해조류,2013,12,5,-,34,14.84,0.24,34.13,7.89,6.89,1.64,0.01,0.131,0.008,0.149,0.528,0.025,0.05,0.477,1,21.35,7
기장,4,16,35.2511111111111,129.263611111111,해조류,2013,10,2,-,31,21.39,1.94,32.81,8.01,5.87,1.71,0.019,0.04,0.004,0.063,0.212,0.009,0.022,0.21,0.66,3.9,6
기장,4,16,35.2511111111111,129.263611111111,해조류,2013,8,5,-,34,12.57,5.43,34.02,7.88,6.2,0.52,0.018,0.131,0.003,0.152,0.256,0.025,0.034,0.42,2.41,16.4,4.3
기장,4,16,35.2511111111111,129.263611111111,해조류,2013,6,8,-,33,13.05,5.72,34.3,7.85,5.78,0.9,0.015,0.157,0.002,0.174,0.223,0.024,0.037,0.566,0.45,11,8
기장,4,16,35.2511111111111,129.263611111111,해조류,2013,4,1,-,33,12.16,1.09,34.04,8.05,8.2,0.84,0.028,0.056,0.01,0.094,0.228,0.016,0.04,0.327,0.95,19.05,4
기장,4,16,35.2511111111111,129.263611111111,해조류,2013,1,31,-,30,11.87,0.01,34.06,7.99,8.61,0.69,0.019,0.091,0.006,0.115,0.178,0.018,0.027,0.302,0.6,8.8,6
기장,9,17,35.2744444444444,129.2625,해조류,2012,12,14,-,80,15.31,0.48,34.05,8.03,7.63,0.53,0.004,0.104,0.007,0.115,0.215,0.015,0.028,0.324,0.01,5.6,13
기장,9,17,35.2744444444444,129.2625,해조류,2012,10,13,-,58,13.16,7.55,33.99,7.9,5,0.45,0.004,0.217,0.007,0.228,0.327,0.033,0.042,0.689,0.03,8.65,9
기장,9,17,35.2744444444444,129.2625,해조류,2012,8,10,-,59,13.92,13.52,34.19,7.58,5.64,0.82,0.007,0.223,0.004,0.234,0.303,0.035,0.04,0.665,1.38,3.85,4.5
기장,7,18,35.2683333333333,129.261388888889,해조류,2012,12,14,-,60,15.13,0.93,34.03,8.01,7.66,0.57,0.012,0.115,0.007,0.134,0.245,0.015,0.023,0.408,0.01,3.2,13
기장,7,18,35.2683333333333,129.261388888889,해조류,2012,10,13,-,60,13.45,7.36,33.89,7.9,5.06,0.55,0.003,0.2,0.007,0.211,0.373,0.031,0.042,0.668,0.05,15.35,9
기장,7,18,35.2683333333333,129.261388888889,해조류,2012,8,10,-,60,14.18,13.6,34.25,7.65,5.71,0.65,0.009,0.243,0.003,0.255,0.291,0.038,0.042,0.704,2.05,4.05,8.8
기장,4,19,35.2627777777778,129.261111111111,해조류,2012,12,17,-,44,14.11,0.83,34.07,7.97,7.18,0.27,0.041,0.155,0.007,0.204,0.315,0.017,0.026,0.474,0.01,4,7
기장,4,19,35.2627777777778,129.261111111111,해조류,2012,10,13,-,44,15.05,5.23,33.7,7.99,5.24,0.52,0.003,0.159,0.008,0.17,0.288,0.022,0.036,0.56,0.23,7.7,11
기장,4,19,35.2627777777778,129.261111111111,해조류,2012,8,10,-,43,12.68,14.6,34.27,7.79,5.89,0.44,0.012,0.176,0.004,0.192,0.304,0.028,0.036,0.543,1.42,7.55,5
기장,8,20,35.2752777777778,129.259722222222,해조류,2012,12,14,-,37,15.1,0.54,34.04,8.02,7.86,0.39,0.008,0.103,0.008,0.119,0.201,0.015,0.021,0.373,0.01,54.3,10
기장,8,20,35.2752777777778,129.259722222222,해조류,2012,10,13,-,37,14.44,5.98,33.77,7.93,5.24,0.71,0.004,0.178,0.009,0.191,0.333,0.026,0.042,0.596,0.19,9.15,8.5
기장,8,20,35.2752777777778,129.259722222222,해조류,2012,8,10,-,37,13.18,14.83,34.2,7.51,5.74,0.74,0.018,0.227,0.005,0.25,0.291,0.036,0.038,0.709,2.47,8.9,5.2
기장,6,21,35.2688888888889,129.258888888889,해조류,2012,12,17,-,44,14.61,0.3,34.04,7.92,7.45,0.55,0.003,0.135,0.008,0.146,0.263,0.019,0.032,0.433,0.01,7.2,4
기장,6,21,35.2688888888889,129.258888888889,해조류,2012,10,13,-,46,14.49,5.8,33.83,7.93,4.98,0.58,0.003,0.181,0.009,0.193,0.279,0.026,0.038,0.608,0.15,9.95,9
기장,6,21,35.2688888888889,129.258888888889,해조류,2012,8,10,-,44,12.62,14.83,34.26,7.63,5.76,0.66,0.011,0.178,0.005,0.194,0.292,0.029,0.036,0.562,2.05,6.55,7.2
기장,3,22,35.2641666666667,129.2575,해조류,2012,12,17,-,32,14.42,0.44,34.05,7.97,7.5,0.31,0.029,0.144,0.007,0.181,0.231,0.015,0.027,0.432,0.01,5,4
기장,3,22,35.2641666666667,129.2575,해조류,2012,10,13,-,34,19.23,1.05,32.57,8.17,6.74,0.57,0.003,0.046,0.007,0.056,0.26,0.006,0.019,0.293,1.15,5.8,9
기장,3,22,35.2641666666667,129.2575,해조류,2012,8,10,-,35,13.04,14.77,34.23,7.78,5.78,0.61,0.014,0.177,0.005,0.196,0.286,0.029,0.035,0.569,1.35,7.1,7
기장,8,23,35.1919444444444,129.257222222222,해조류,2013,12,5,-,62,14.69,0.22,34.15,7.85,6.37,1.75,0.008,0.143,0.007,0.158,0.481,0.027,0.04,0.507,0.85,16.05,7
기장,8,23,35.1919444444444,129.257222222222,해조류,2013,10,2,-,54,13.46,9.79,33.96,7.85,5.04,1.93,0.011,0.195,0.004,0.21,0.284,0.036,0.041,0.648,0.26,8.2,9
기장,8,23,35.1919444444444,129.257222222222,해조류,2013,8,5,-,56,9.36,11.2,34.17,7.89,6.4,0.06,0.006,0.209,0.002,0.217,0.281,0.033,0.04,0.594,7.83,9.4,4.8
기장,8,23,35.1919444444444,129.257222222222,해조류,2013,6,8,-,58,11.68,8.29,34.28,7.86,5.79,1.47,0.015,0.167,0.002,0.184,0.294,0.025,0.039,0.576,0.28,6.9,8
기장,8,23,35.1919444444444,129.257222222222,해조류,2013,4,1,-,58,12.14,1.84,34.04,8.03,8.13,1.42,0.028,0.069,0.009,0.106,0.178,0.015,0.02,0.352,0.34,5.1,9
기장,8,23,35.1919444444444,129.257222222222,해조류,2013,1,31,-,60,11.83,1.11,34.01,7.99,8.51,0.73,0.022,0.096,0.006,0.124,0.283,0.019,0.043,0.34,0.86,9.75,8
기장,5,24,35.2697222222222,129.256666666667,해조류,2012,12,17,-,33,14.98,0.18,34.03,7.95,7.66,0.37,0.01,0.127,0.008,0.146,0.247,0.018,0.025,0.398,0.01,4.2,4
기장,5,24,35.2697222222222,129.256666666667,해조류,2012,10,13,-,32,18.03,2.34,32.9,8.05,5.97,0.6,0.003,0.088,0.009,0.1,0.243,0.013,0.024,0.4,0.47,7.85,9
기장,7,25,35.2158333333333,129.255277777778,해조류,2011,12,7,-,32,16.96,0.3,34.01,8.13,7.12,0.77,0.016,0.078,0.011,0.105,0.194,0.015,0.019,0.325,0.24,6.55,7.5
기장,7,25,35.2158333333333,129.255277777778,해조류,2011,10,10,-,30,12.28,8.23,33.92,7.51,4.92,0.7,0.004,0.148,0.018,0.17,0.637,0.028,0.033,0.614,0.64,6.45,7.5
기장,7,25,35.2158333333333,129.255277777778,해조류,2011,8,10,-,35,7.17,10.75,34.09,7.47,7.64,0.66,0.007,0.18,0.003,0.19,0.4,0.028,0.036,0.574,1.75,8.5,2.2
기장,7,25,35.2158333333333,129.255277777778,해조류,2011,6,7,-,34,10.42,4.01,34.46,7.4,6.97,0.96,0.031,0.151,0.005,0.187,0.246,0.031,0.04,0.483,0.19,10,4
기장,7,25,35.2158333333333,129.255277777778,해조류,2011,4,6,-,30,11.97,0.4,34.52,8.22,8.55,1.89,0.008,0.035,0.003,0.047,0.246,0.006,0.051,0.078,9.79,28.7,2.9
기장,2,26,35.2647222222222,129.254444444444,해조류,2012,12,17,-,23,14.81,1.13,34.04,7.97,7.41,0.39,0.016,0.133,0.008,0.156,0.261,0.018,0.024,0.436,0.01,5.8,4
기장,2,26,35.2647222222222,129.254444444444,해조류,2012,10,13,-,27,19.75,2.66,32.98,8.14,6.75,0.79,0.003,0.053,0.008,0.064,0.205,0.008,0.02,0.293,0.66,2.95,9
기장,2,26,35.2647222222222,129.254444444444,해조류,2012,8,10,-,24,17.96,11.48,33.52,7.85,5.78,0.53,0.015,0.094,0.007,0.116,0.23,0.018,0.027,0.42,2.78,6.85,5.3
기장,3,27,35.205,129.242222222222,미역/다시마,2022,12,8,맑음,30,14.99,1.98,35.33,7.84,6.16,0.83,0.014,0.141,0.007,0.162,0.225,0.027,0.033,0.543,1.34,33.1,5.5
기장,3,27,35.205,129.242222222222,미역/다시마,2022,10,20,맑음,31,20.02,0.41,34.24,7.89,7.26,1.23,0.008,0.036,0.004,0.048,0.177,0.007,0.015,0.232,2.37,8.9,6
기장,3,27,35.205,129.242222222222,미역/다시마,2022,8,5,맑음,34,11.8,5.4,34.15,7.7,5.27,0.51,0.01,0.072,0.003,0.084,0.322,0.018,0.245,0.039,0.53,8.9,3.5
기장,3,27,35.205,129.242222222222,미역/다시마,2022,5,30,맑음,34,13.01,2.9,34.42,7.88,5.99,0.92,0.012,0.16,0.004,0.176,0.322,0.03,0.049,0.594,1.21,28,2.5
기장,3,27,35.205,129.242222222222,미역/다시마,2022,4,4,맑음,32,11.98,0.58,34.57,7.79,8.06,0.79,0.022,0.059,0.008,0.089,0.213,0.017,0.024,0.282,0.21,19.9,3
기장,3,27,35.205,129.242222222222,미역/다시마,2022,2,7,맑음,31,11.79,0.33,34.25,8.04,8.07,0.63,0.01,0.101,0.01,0.121,0.217,0.018,0.024,0.38,0.17,8.2,8.5
기장,3,27,35.205,129.242222222222,미역/다시마,2021,12,6,맑음,31,14.18,0.67,34.11,7.83,6.16,2.33,0.017,0.164,0.008,0.189,0.349,0.031,0.05,0.573,0.81,67.5,1.5
기장,3,27,35.205,129.242222222222,미역/다시마,2021,10,25,맑음,35,21.04,0.21,32.89,7.97,6.53,0.71,0.014,0.047,0.009,0.071,0.182,0.012,0.019,0.287,0.33,12.1,7
기장,3,27,35.205,129.242222222222,미역/다시마,2021,6,7,맑음,31,9.53,6.01,34.29,8.05,6.59,0.6,0.015,0.193,0.004,0.212,0.412,0.036,0.05,0.654,0.25,11.9,2.5
기장,3,27,35.205,129.242222222222,미역/다시마,2021,4,8,맑음,31,14.24,0.38,34.49,8.24,8.21,0.82,0.022,0.021,0.004,0.047,0.151,0.011,0.016,0.147,0.22,15.5,4
기장,3,27,35.205,129.242222222222,미역/다시마,2021,2,5,맑음,32,12.94,0.07,34.42,8.01,7.84,0.75,0.009,0.076,0.004,0.089,0.216,0.012,0.024,0.282,0.17,12,4
기장,3,27,35.205,129.242222222222,미역/다시마,2020,12,11,맑음,33,11.43,2.84,34.31,7.76,5.21,0.66,0.017,0.203,0.005,0.224,0.306,0.037,0.047,0.703,0.18,17.5,5.5
기장,3,27,35.205,129.242222222222,미역/다시마,2020,10,13,맑음,33,14.8,5.58,34.89,8,5.51,0.47,0.013,0.102,0.004,0.119,0.25,0.019,0.026,0.387,0.17,13.9,5
기장,3,27,35.205,129.242222222222,미역/다시마,2020,8,3,맑음,30,10.54,8.81,34.27,7.78,5.77,0.82,0.005,0.13,0.002,0.137,0.216,0.031,0.037,0.417,0.21,12.2,5
기장,3,27,35.205,129.242222222222,미역/다시마,2020,6,1,맑음,31,13.65,2.94,34.3,8.05,5.71,0.25,0.042,0.167,0.006,0.215,0.614,0.033,0.091,0.686,0.39,25.7,3
